Serial No.,College Name,Info
43,New Horizon College of Engineering - [NHCE],"The room was shared by 3/4 students. They provide a study table, a chair, and a Locker. Meal quality was average and they provide Veg and Non-veg together. There is no separate mess for Veg and Non-veg. There are 3 Hostels within the campus and 1 Hostel outside campus around 2km from College. Hostel fees were around 1.15 lakhs."
43,New Horizon College of Engineering - [NHCE],There r 3 to 4 buldings separately for hostel. If there are four then 2 are for boys and 2 are for girls n the food will be amazing over there. we will have chicken twice a week. and veg the rest off the days
43,New Horizon College of Engineering - [NHCE],College hostel facilities are good. Food is provided with proper hygiene. Only problem was hostel don't have attached bathroom to the each room- have common washroom for all. 24/7 hot and cold water facility. Annual hostel fee is too high.
43,New Horizon College of Engineering - [NHCE],No I haven't opted for hostel. But the hostel facilities provided by the college has to be appreciated. There are separate hostels for boys and girls. Hostel for is actually good and hygiene. Hostel students have access to visit libraries till 9 pm.
44,Veermata Jijabai Technological Institute - [VJTI],"Currently 4 people stay in one room , the size of room is not that big , they provide beds and 2 tables per room , there is no room for cupboard, mess food is quite decent , 3 meals provided per day and on sunday night the mess is closed, hostel fees is 22,000 Rs for a year and 44,000 for mess"
44,Veermata Jijabai Technological Institute - [VJTI],The infrastructure of hostel at vjti is not so good for 1st year students because it is too old . But being a govt college this is normal and fess is not much high. But biggest problem is 4 students have to accomodate in single room
44,Veermata Jijabai Technological Institute - [VJTI],"I live in a hostel which comes inside the campus itself. 3 people share a room and the room is very spacious. We are provided with a bed, chair and study table. We are provided with 3 meals a day and the quality of food is great. The hostel seats are given on merit basis for which a form is to be filled and the list appears with a condition that the candidate should not be a resident of Mumbai."
44,Veermata Jijabai Technological Institute - [VJTI],The hostel provided in campus but only out side of Mumbai and Thane district students are eligible per branch only 10-12 students selected for hostel selected on the basis of cet rank The hostel is very affordable as compared to other pg in Mumbai Mess is good but you feel bored after some time
44,Veermata Jijabai Technological Institute - [VJTI],"For a hostel, there are not many facilities provided by the college. There is no Wi-Fi in the hostel.  Hostel meals are very good and tasty and also healthy. Hostel registration is done through your ranks in CET. Only 6-8 students are able to get the hostel per branch. PG is available in the areas of Wadala and Matunga, but the cost is very high."
45,"JNTUK University College of Engineering, Kakinada",WiFi facility is available in our hostels. Good drinking water is available. Mess food is good quality. Non veg is served 3 times per week. Food festival is happened every month once. Registration process for the hostel admission is managed by the hostel management.
